incident_id,incident_date,severity_level,primary_root_cause,impacted_service,time_to_detect_mins,time_to_resolve_mins,customer_sla_breached,incident_commander,postmortem_document_url,financial_penalty_usd
INC-2026-06-0012,2026-005-26,"P0 - Critical Outage","Slurm GPU Out of Memory",Vector Engine API,22,85,YES (Credit Issued),"Ananya Moreau",https://wiki.helixforge.internal/postmortems/INC-2026-06-0012.md,49628
INC-2026-06-0013,2026-006-08,"P2 - Minor Component Issue","Upstream Provider Outage",Expensify Sync,4,71,NO,"Beatriz Hale",https://wiki.helixforge.internal/postmortems/INC-2026-06-0013.md,0
INC-2026-06-0014,2026-004-17,"P1 - Major Degradation","BGP Route Flapping",Search Reranker,23,68,NO,"Elena Thorne",https://wiki.helixforge.internal/postmortems/INC-2026-06-0014.md,0
INC-2026-06-0015,2026-003-03,"P0 - Critical Outage","Expired TLS Certificate",Search Reranker,14,181,YES (Credit Issued),"Elena Novak",https://wiki.helixforge.internal/postmortems/INC-2026-06-0015.md,12837
INC-2026-06-0016,2026-004-17,"P0 - Critical Outage","Upstream Provider Outage",Vector Engine API,17,178,YES (Credit Issued),"Lars Silva",https://wiki.helixforge.internal/postmortems/INC-2026-06-0016.md,27913
INC-2026-06-0017,2026-006-13,"P1 - Major Degradation","BGP Route Flapping",Expensify Sync,17,224,NO,"Dmitri Garcia",https://wiki.helixforge.internal/postmortems/INC-2026-06-0017.md,0
INC-2026-06-0018,2026-001-12,"P0 - Critical Outage","Upstream Provider Outage",Vector Engine API,19,29,NO,"Mara Nair",https://wiki.helixforge.internal/postmortems/INC-2026-06-0018.md,0
INC-2026-06-0019,2026-001-17,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Workday Single Sign-On,2,196,NO,"Hannah Kim",https://wiki.helixforge.internal/postmortems/INC-2026-06-0019.md,0
INC-2026-06-0020,2026-001-04,"P0 - Critical Outage","Expired TLS Certificate",Vector Engine API,14,233,YES (Credit Issued),"Xavier Watanabe",https://wiki.helixforge.internal/postmortems/INC-2026-06-0020.md,10305
INC-2026-06-0021,2026-006-24,"P2 - Minor Component Issue","BGP Route Flapping",Vector Engine API,11,61,NO,"Carlos Patel",https://wiki.helixforge.internal/postmortems/INC-2026-06-0021.md,0
INC-2026-06-0022,2026-004-24,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Search Reranker,24,91,NO,"Fatima Moreau",https://wiki.helixforge.internal/postmortems/INC-2026-06-0022.md,0
INC-2026-06-0023,2026-003-11,"P0 - Critical Outage","Upstream Provider Outage",Expensify Sync,3,200,YES (Credit Issued),"Beatriz Zhao",https://wiki.helixforge.internal/postmortems/INC-2026-06-0023.md,19654
INC-2026-06-0024,2026-006-12,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Search Reranker,2,62,NO,"Marcus Ivanov",https://wiki.helixforge.internal/postmortems/INC-2026-06-0024.md,0
INC-2026-06-0025,2026-005-21,"P1 - Major Degradation","Database Connection Pool Exhaustion",Vector Engine API,17,230,NO,"Viktor O'Connor",https://wiki.helixforge.internal/postmortems/INC-2026-06-0025.md,0
INC-2026-06-0026,2026-006-28,"P0 - Critical Outage","Slurm GPU Out of Memory",Search Reranker,6,113,YES (Credit Issued),"Viktor Smith",https://wiki.helixforge.internal/postmortems/INC-2026-06-0026.md,43401
INC-2026-06-0027,2026-002-23,"P1 - Major Degradation","BGP Route Flapping",Vector Engine API,12,136,NO,"Beatriz Wong",https://wiki.helixforge.internal/postmortems/INC-2026-06-0027.md,0
INC-2026-06-0028,2026-003-03,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Workday Single Sign-On,6,49,NO,"Chloe Kovacs",https://wiki.helixforge.internal/postmortems/INC-2026-06-0028.md,0
INC-2026-06-0029,2026-006-19,"P2 - Minor Component Issue","Slurm GPU Out of Memory",Expensify Sync,17,185,NO,"Aris Novak",https://wiki.helixforge.internal/postmortems/INC-2026-06-0029.md,0
INC-2026-06-0030,2026-006-25,"P2 - Minor Component Issue","Expired TLS Certificate",Search Reranker,15,206,NO,"Sarah Hoffmann",https://wiki.helixforge.internal/postmortems/INC-2026-06-0030.md,0
INC-2026-06-0031,2026-006-11,"P1 - Major Degradation","Expired TLS Certificate",Search Reranker,23,235,NO,"Hannah Vance",https://wiki.helixforge.internal/postmortems/INC-2026-06-0031.md,0
INC-2026-06-0032,2026-003-22,"P0 - Critical Outage","Slurm GPU Out of Memory",Expensify Sync,23,27,NO,"Aris Zhao",https://wiki.helixforge.internal/postmortems/INC-2026-06-0032.md,0
INC-2026-06-0033,2026-003-28,"P1 - Major Degradation","BGP Route Flapping",Vector Engine API,11,192,NO,"Devon Lin",https://wiki.helixforge.internal/postmortems/INC-2026-06-0033.md,0
INC-2026-06-0034,2026-004-07,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Workday Single Sign-On,12,169,NO,"Aris Lin",https://wiki.helixforge.internal/postmortems/INC-2026-06-0034.md,0
INC-2026-06-0035,2026-006-06,"P2 - Minor Component Issue","Upstream Provider Outage",Workday Single Sign-On,24,39,NO,"Mina Smith",https://wiki.helixforge.internal/postmortems/INC-2026-06-0035.md,0
INC-2026-06-0036,2026-005-17,"P0 - Critical Outage","Expired TLS Certificate",Expensify Sync,12,134,YES (Credit Issued),"Priya Thorne",https://wiki.helixforge.internal/postmortems/INC-2026-06-0036.md,37522
INC-2026-06-0037,2026-001-04,"P1 - Major Degradation","BGP Route Flapping",Expensify Sync,20,96,NO,"Olivia Al-Mansoor",https://wiki.helixforge.internal/postmortems/INC-2026-06-0037.md,0
INC-2026-06-0038,2026-006-08,"P1 - Major Degradation","Database Connection Pool Exhaustion",Expensify Sync,9,135,NO,"Mara Wong",https://wiki.helixforge.internal/postmortems/INC-2026-06-0038.md,0
INC-2026-06-0039,2026-002-01,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Expensify Sync,21,232,NO,"Elena Kovacs",https://wiki.helixforge.internal/postmortems/INC-2026-06-0039.md,0
INC-2026-06-0040,2026-006-22,"P1 - Major Degradation","Slurm GPU Out of Memory",Vector Engine API,19,23,NO,"Elena Kovacs",https://wiki.helixforge.internal/postmortems/INC-2026-06-0040.md,0
INC-2026-06-0041,2026-005-20,"P0 - Critical Outage","Upstream Provider Outage",Search Reranker,5,185,YES (Credit Issued),"Tariq Wong",https://wiki.helixforge.internal/postmortems/INC-2026-06-0041.md,47954
INC-2026-06-0042,2026-006-23,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Search Reranker,2,149,NO,"Carlos Watanabe",https://wiki.helixforge.internal/postmortems/INC-2026-06-0042.md,0
INC-2026-06-0043,2026-004-05,"P2 - Minor Component Issue","Slurm GPU Out of Memory",Vector Engine API,19,148,NO,"Mina Nguyen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0043.md,0
INC-2026-06-0044,2026-005-21,"P2 - Minor Component Issue","Slurm GPU Out of Memory",Search Reranker,11,229,NO,"Elena Thorne",https://wiki.helixforge.internal/postmortems/INC-2026-06-0044.md,0
INC-2026-06-0045,2026-001-06,"P1 - Major Degradation","Database Connection Pool Exhaustion",Workday Single Sign-On,11,171,NO,"Mina Bhat",https://wiki.helixforge.internal/postmortems/INC-2026-06-0045.md,0
INC-2026-06-0046,2026-003-09,"P2 - Minor Component Issue","Expired TLS Certificate",Workday Single Sign-On,2,134,NO,"Tariq Kovacs",https://wiki.helixforge.internal/postmortems/INC-2026-06-0046.md,0
INC-2026-06-0047,2026-003-12,"P0 - Critical Outage","Expired TLS Certificate",Search Reranker,6,81,YES (Credit Issued),"Kaito Hale",https://wiki.helixforge.internal/postmortems/INC-2026-06-0047.md,47050
INC-2026-06-0048,2026-001-15,"P0 - Critical Outage","Expired TLS Certificate",Expensify Sync,17,239,YES (Credit Issued),"Dmitri Mueller",https://wiki.helixforge.internal/postmortems/INC-2026-06-0048.md,44483
INC-2026-06-0049,2026-002-14,"P1 - Major Degradation","Expired TLS Certificate",Search Reranker,19,60,NO,"Lars Al-Mansoor",https://wiki.helixforge.internal/postmortems/INC-2026-06-0049.md,0
INC-2026-06-0050,2026-005-17,"P1 - Major Degradation","Corrupted Vector Index Partition",Vector Engine API,16,167,NO,"Ananya Vance",https://wiki.helixforge.internal/postmortems/INC-2026-06-0050.md,0
INC-2026-06-0051,2026-001-27,"P1 - Major Degradation","BGP Route Flapping",Search Reranker,5,98,NO,"Yuki Garcia",https://wiki.helixforge.internal/postmortems/INC-2026-06-0051.md,0
INC-2026-06-0052,2026-005-27,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Search Reranker,22,148,NO,"Raj Mueller",https://wiki.helixforge.internal/postmortems/INC-2026-06-0052.md,0
INC-2026-06-0053,2026-003-12,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Search Reranker,9,118,NO,"Carlos Lindqvist",https://wiki.helixforge.internal/postmortems/INC-2026-06-0053.md,0
INC-2026-06-0054,2026-002-17,"P1 - Major Degradation","Upstream Provider Outage",Expensify Sync,22,223,NO,"Elena Vance",https://wiki.helixforge.internal/postmortems/INC-2026-06-0054.md,0
INC-2026-06-0055,2026-001-27,"P2 - Minor Component Issue","Slurm GPU Out of Memory",Expensify Sync,17,112,NO,"Mei-Ling Tanaka",https://wiki.helixforge.internal/postmortems/INC-2026-06-0055.md,0
INC-2026-06-0056,2026-002-18,"P1 - Major Degradation","Expired TLS Certificate",Vector Engine API,13,32,NO,"Siddharth Wong",https://wiki.helixforge.internal/postmortems/INC-2026-06-0056.md,0
INC-2026-06-0057,2026-003-04,"P0 - Critical Outage","Slurm GPU Out of Memory",Search Reranker,11,138,YES (Credit Issued),"Marcus Joshi",https://wiki.helixforge.internal/postmortems/INC-2026-06-0057.md,15561
INC-2026-06-0058,2026-001-21,"P0 - Critical Outage","BGP Route Flapping",Search Reranker,2,33,NO,"Carlos Dubois",https://wiki.helixforge.internal/postmortems/INC-2026-06-0058.md,0
INC-2026-06-0059,2026-006-05,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Expensify Sync,5,138,NO,"Ethan Moreau",https://wiki.helixforge.internal/postmortems/INC-2026-06-0059.md,0
INC-2026-06-0060,2026-002-05,"P1 - Major Degradation","Expired TLS Certificate",Expensify Sync,19,146,NO,"Soren Santos",https://wiki.helixforge.internal/postmortems/INC-2026-06-0060.md,0
INC-2026-06-0061,2026-004-25,"P0 - Critical Outage","Upstream Provider Outage",Vector Engine API,6,175,YES (Credit Issued),"Soren Wong",https://wiki.helixforge.internal/postmortems/INC-2026-06-0061.md,34180
INC-2026-06-0062,2026-006-12,"P2 - Minor Component Issue","Expired TLS Certificate",Search Reranker,18,38,NO,"Chloe Moreau",https://wiki.helixforge.internal/postmortems/INC-2026-06-0062.md,0
INC-2026-06-0063,2026-006-04,"P1 - Major Degradation","Upstream Provider Outage",Search Reranker,17,27,NO,"Aris Smith",https://wiki.helixforge.internal/postmortems/INC-2026-06-0063.md,0
INC-2026-06-0064,2026-002-17,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Search Reranker,5,144,NO,"Sophia Santos",https://wiki.helixforge.internal/postmortems/INC-2026-06-0064.md,0
INC-2026-06-0065,2026-004-01,"P1 - Major Degradation","Expired TLS Certificate",Workday Single Sign-On,15,237,NO,"Xavier Takahashi",https://wiki.helixforge.internal/postmortems/INC-2026-06-0065.md,0
INC-2026-06-0066,2026-003-18,"P1 - Major Degradation","Expired TLS Certificate",Expensify Sync,21,82,NO,"Aris Joshi",https://wiki.helixforge.internal/postmortems/INC-2026-06-0066.md,0
INC-2026-06-0067,2026-002-07,"P0 - Critical Outage","Database Connection Pool Exhaustion",Vector Engine API,15,237,YES (Credit Issued),"Ethan Takahashi",https://wiki.helixforge.internal/postmortems/INC-2026-06-0067.md,46283
INC-2026-06-0068,2026-001-15,"P0 - Critical Outage","Corrupted Vector Index Partition",Expensify Sync,8,105,YES (Credit Issued),"Soren Bhat",https://wiki.helixforge.internal/postmortems/INC-2026-06-0068.md,35204
INC-2026-06-0069,2026-005-07,"P0 - Critical Outage","Expired TLS Certificate",Workday Single Sign-On,25,87,YES (Credit Issued),"Carlos Zhao",https://wiki.helixforge.internal/postmortems/INC-2026-06-0069.md,18968
INC-2026-06-0070,2026-001-26,"P1 - Major Degradation","BGP Route Flapping",Search Reranker,11,34,NO,"Elena Chen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0070.md,0
INC-2026-06-0071,2026-003-02,"P2 - Minor Component Issue","Upstream Provider Outage",Search Reranker,24,238,NO,"Chloe Al-Mansoor",https://wiki.helixforge.internal/postmortems/INC-2026-06-0071.md,0
INC-2026-06-0072,2026-001-07,"P1 - Major Degradation","Database Connection Pool Exhaustion",Expensify Sync,2,175,NO,"Ethan Lindqvist",https://wiki.helixforge.internal/postmortems/INC-2026-06-0072.md,0
INC-2026-06-0073,2026-005-06,"P1 - Major Degradation","Upstream Provider Outage",Search Reranker,15,37,NO,"Beatriz Bhat",https://wiki.helixforge.internal/postmortems/INC-2026-06-0073.md,0
INC-2026-06-0074,2026-001-12,"P1 - Major Degradation","BGP Route Flapping",Search Reranker,24,65,NO,"Soren Joshi",https://wiki.helixforge.internal/postmortems/INC-2026-06-0074.md,0
INC-2026-06-0075,2026-001-02,"P0 - Critical Outage","BGP Route Flapping",Search Reranker,15,212,YES (Credit Issued),"Aris Mueller",https://wiki.helixforge.internal/postmortems/INC-2026-06-0075.md,49500
INC-2026-06-0076,2026-005-19,"P0 - Critical Outage","Database Connection Pool Exhaustion",Search Reranker,8,170,YES (Credit Issued),"Soren Joshi",https://wiki.helixforge.internal/postmortems/INC-2026-06-0076.md,28358
INC-2026-06-0077,2026-006-21,"P1 - Major Degradation","Slurm GPU Out of Memory",Vector Engine API,7,57,NO,"Siddharth Silva",https://wiki.helixforge.internal/postmortems/INC-2026-06-0077.md,0
INC-2026-06-0078,2026-006-22,"P2 - Minor Component Issue","BGP Route Flapping",Workday Single Sign-On,19,127,NO,"Yuki Chen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0078.md,0
INC-2026-06-0079,2026-004-23,"P1 - Major Degradation","Slurm GPU Out of Memory",Expensify Sync,22,191,NO,"Sophia Chen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0079.md,0
INC-2026-06-0080,2026-004-02,"P1 - Major Degradation","Corrupted Vector Index Partition",Vector Engine API,9,185,NO,"Chen Patel",https://wiki.helixforge.internal/postmortems/INC-2026-06-0080.md,0
INC-2026-06-0081,2026-006-08,"P0 - Critical Outage","BGP Route Flapping",Search Reranker,19,178,YES (Credit Issued),"Elena Kovacs",https://wiki.helixforge.internal/postmortems/INC-2026-06-0081.md,17662
INC-2026-06-0082,2026-001-17,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Vector Engine API,13,88,NO,"Sophia Nguyen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0082.md,0
INC-2026-06-0083,2026-001-04,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Workday Single Sign-On,6,110,NO,"Lars Takahashi",https://wiki.helixforge.internal/postmortems/INC-2026-06-0083.md,0
INC-2026-06-0084,2026-005-20,"P1 - Major Degradation","Corrupted Vector Index Partition",Workday Single Sign-On,24,146,NO,"Dmitri Lindqvist",https://wiki.helixforge.internal/postmortems/INC-2026-06-0084.md,0
INC-2026-06-0085,2026-006-11,"P1 - Major Degradation","BGP Route Flapping",Expensify Sync,16,100,NO,"Marcus Takahashi",https://wiki.helixforge.internal/postmortems/INC-2026-06-0085.md,0
INC-2026-06-0086,2026-002-09,"P0 - Critical Outage","Slurm GPU Out of Memory",Expensify Sync,18,56,NO,"Zoe Chen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0086.md,0
INC-2026-06-0087,2026-005-12,"P2 - Minor Component Issue","BGP Route Flapping",Vector Engine API,13,98,NO,"Dominic O'Connor",https://wiki.helixforge.internal/postmortems/INC-2026-06-0087.md,0
INC-2026-06-0088,2026-004-23,"P1 - Major Degradation","Upstream Provider Outage",Vector Engine API,23,95,NO,"Yuki Bhat",https://wiki.helixforge.internal/postmortems/INC-2026-06-0088.md,0
INC-2026-06-0089,2026-002-09,"P0 - Critical Outage","Slurm GPU Out of Memory",Expensify Sync,22,59,NO,"Noah Hale",https://wiki.helixforge.internal/postmortems/INC-2026-06-0089.md,0
INC-2026-06-0090,2026-006-08,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Workday Single Sign-On,2,63,NO,"Dominic Watanabe",https://wiki.helixforge.internal/postmortems/INC-2026-06-0090.md,0
INC-2026-06-0091,2026-006-24,"P2 - Minor Component Issue","Upstream Provider Outage",Expensify Sync,19,26,NO,"Zoe Tanaka",https://wiki.helixforge.internal/postmortems/INC-2026-06-0091.md,0
INC-2026-06-0092,2026-005-14,"P2 - Minor Component Issue","Upstream Provider Outage",Workday Single Sign-On,23,230,NO,"Ava Mueller",https://wiki.helixforge.internal/postmortems/INC-2026-06-0092.md,0
INC-2026-06-0093,2026-003-06,"P0 - Critical Outage","BGP Route Flapping",Workday Single Sign-On,14,43,NO,"Aris Voss",https://wiki.helixforge.internal/postmortems/INC-2026-06-0093.md,0
INC-2026-06-0094,2026-006-20,"P1 - Major Degradation","Corrupted Vector Index Partition",Search Reranker,3,61,NO,"Mei-Ling Novak",https://wiki.helixforge.internal/postmortems/INC-2026-06-0094.md,0
INC-2026-06-0095,2026-004-28,"P2 - Minor Component Issue","Upstream Provider Outage",Expensify Sync,9,113,NO,"Ananya Vance",https://wiki.helixforge.internal/postmortems/INC-2026-06-0095.md,0
INC-2026-06-0096,2026-005-27,"P2 - Minor Component Issue","Expired TLS Certificate",Expensify Sync,16,178,NO,"Sarah Joshi",https://wiki.helixforge.internal/postmortems/INC-2026-06-0096.md,0
INC-2026-06-0097,2026-002-03,"P1 - Major Degradation","Expired TLS Certificate",Workday Single Sign-On,19,157,NO,"Olivia Santos",https://wiki.helixforge.internal/postmortems/INC-2026-06-0097.md,0
INC-2026-06-0098,2026-005-23,"P1 - Major Degradation","Slurm GPU Out of Memory",Vector Engine API,23,108,NO,"Sarah Hale",https://wiki.helixforge.internal/postmortems/INC-2026-06-0098.md,0
INC-2026-06-0099,2026-006-19,"P0 - Critical Outage","Slurm GPU Out of Memory",Workday Single Sign-On,15,132,YES (Credit Issued),"Carlos Voss",https://wiki.helixforge.internal/postmortems/INC-2026-06-0099.md,43177
INC-2026-06-0100,2026-005-01,"P1 - Major Degradation","Expired TLS Certificate",Vector Engine API,18,43,NO,"Ethan Hoffmann",https://wiki.helixforge.internal/postmortems/INC-2026-06-0100.md,0
INC-2026-06-0101,2026-002-28,"P1 - Major Degradation","Upstream Provider Outage",Expensify Sync,15,23,NO,"Priya Thorne",https://wiki.helixforge.internal/postmortems/INC-2026-06-0101.md,0
INC-2026-06-0102,2026-001-03,"P1 - Major Degradation","Corrupted Vector Index Partition",Workday Single Sign-On,9,181,NO,"Liam Vance",https://wiki.helixforge.internal/postmortems/INC-2026-06-0102.md,0
INC-2026-06-0103,2026-001-24,"P2 - Minor Component Issue","Slurm GPU Out of Memory",Expensify Sync,12,136,NO,"Gabriel Nguyen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0103.md,0
INC-2026-06-0104,2026-005-22,"P0 - Critical Outage","Expired TLS Certificate",Vector Engine API,6,84,YES (Credit Issued),"Devon Lin",https://wiki.helixforge.internal/postmortems/INC-2026-06-0104.md,28746
INC-2026-06-0105,2026-004-13,"P1 - Major Degradation","Expired TLS Certificate",Workday Single Sign-On,10,160,NO,"Aisha Novak",https://wiki.helixforge.internal/postmortems/INC-2026-06-0105.md,0
INC-2026-06-0106,2026-001-27,"P1 - Major Degradation","Expired TLS Certificate",Vector Engine API,2,49,NO,"Dmitri Kovacs",https://wiki.helixforge.internal/postmortems/INC-2026-06-0106.md,0
INC-2026-06-0107,2026-002-19,"P1 - Major Degradation","Upstream Provider Outage",Vector Engine API,16,189,NO,"Ava Chen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0107.md,0
INC-2026-06-0108,2026-003-07,"P2 - Minor Component Issue","BGP Route Flapping",Vector Engine API,8,149,NO,"Lars Kovacs",https://wiki.helixforge.internal/postmortems/INC-2026-06-0108.md,0
INC-2026-06-0109,2026-001-19,"P0 - Critical Outage","BGP Route Flapping",Vector Engine API,25,125,YES (Credit Issued),"Sarah Watanabe",https://wiki.helixforge.internal/postmortems/INC-2026-06-0109.md,24790
INC-2026-06-0110,2026-003-23,"P1 - Major Degradation","Upstream Provider Outage",Workday Single Sign-On,5,142,NO,"Beatriz Joshi",https://wiki.helixforge.internal/postmortems/INC-2026-06-0110.md,0
INC-2026-06-0111,2026-002-28,"P0 - Critical Outage","Corrupted Vector Index Partition",Workday Single Sign-On,11,35,NO,"Aris Lindqvist",https://wiki.helixforge.internal/postmortems/INC-2026-06-0111.md,0
INC-2026-06-0112,2026-002-11,"P2 - Minor Component Issue","Slurm GPU Out of Memory",Search Reranker,10,112,NO,"Kaito Tanaka",https://wiki.helixforge.internal/postmortems/INC-2026-06-0112.md,0
INC-2026-06-0113,2026-005-25,"P1 - Major Degradation","Database Connection Pool Exhaustion",Vector Engine API,18,234,NO,"Gabriel Nguyen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0113.md,0
INC-2026-06-0114,2026-004-05,"P1 - Major Degradation","Expired TLS Certificate",Expensify Sync,15,47,NO,"Hannah Nguyen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0114.md,0
INC-2026-06-0115,2026-004-22,"P1 - Major Degradation","BGP Route Flapping",Vector Engine API,11,161,NO,"Liam Nair",https://wiki.helixforge.internal/postmortems/INC-2026-06-0115.md,0
INC-2026-06-0116,2026-002-16,"P0 - Critical Outage","Upstream Provider Outage",Search Reranker,14,90,YES (Credit Issued),"Hannah Al-Mansoor",https://wiki.helixforge.internal/postmortems/INC-2026-06-0116.md,41211
INC-2026-06-0117,2026-004-03,"P2 - Minor Component Issue","Upstream Provider Outage",Vector Engine API,13,55,NO,"Matteo Kim",https://wiki.helixforge.internal/postmortems/INC-2026-06-0117.md,0
INC-2026-06-0118,2026-002-22,"P1 - Major Degradation","Slurm GPU Out of Memory",Expensify Sync,8,103,NO,"Dmitri Watanabe",https://wiki.helixforge.internal/postmortems/INC-2026-06-0118.md,0
INC-2026-06-0119,2026-004-18,"P2 - Minor Component Issue","BGP Route Flapping",Vector Engine API,12,64,NO,"Yuki Chen",https://wiki.helixforge.internal/postmortems/INC-2026-06-0119.md,0
