secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-051/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-14T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Kim","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-052/credentials","Database Master Password","microservice-runtime-v3",30,"2026-05-24T10:00:00Z","2026-06-22T10:00:00Z","Manual YubiKey Escrow Procedure","Chloe Silva","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-053/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-04T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Takahashi","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-054/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-03T10:00:00Z","2026-06-22T10:00:00Z","Automated HashiCorp Vault Plugin","Lars Nguyen","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-10"
"kv/prod/service-055/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-15T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Hale","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-056/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-13T10:00:00Z","2026-06-24T10:00:00Z","Manual YubiKey Escrow Procedure","Raj Joshi","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-057/credentials","TLS Private Key","microservice-runtime-v8",90,"2026-05-21T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Mara Lin","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-058/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-24T10:00:00Z","2026-06-23T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Tanaka","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-059/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-13T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Bhat","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-060/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-12T10:00:00Z","2026-06-19T10:00:00Z","Manual YubiKey Escrow Procedure","Raj Hale","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-061/credentials","API Bearer Token","microservice-runtime-v2",90,"2026-05-03T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Kaito Voss","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-062/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-09T10:00:00Z","2026-06-22T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-063/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-23T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Al-Mansoor","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-10"
"kv/prod/service-064/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-06T10:00:00Z","2026-06-06T10:00:00Z","Manual YubiKey Escrow Procedure","Dmitri Tanaka","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-065/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-18T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Vance","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-066/credentials","TLS Private Key","microservice-runtime-v7",90,"2026-05-21T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Tanaka","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-067/credentials","AWS IAM Credentials","microservice-runtime-v8",30,"2026-05-02T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Zoe Kim","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-068/credentials","API Bearer Token","microservice-runtime-v9",90,"2026-05-02T10:00:00Z","2026-06-19T10:00:00Z","Manual YubiKey Escrow Procedure","Hannah Nair","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-069/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-24T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Zoe Voss","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-070/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-23T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Dominic Tanaka","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-071/credentials","TLS Private Key","microservice-runtime-v2",90,"2026-05-25T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Garcia","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-072/credentials","AWS IAM Credentials","microservice-runtime-v3",30,"2026-05-15T10:00:00Z","2026-06-17T10:00:00Z","Manual YubiKey Escrow Procedure","Mara Silva","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-10"
"kv/prod/service-073/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-16T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Vance","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-074/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-19T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Mara Vance","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-075/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-07T10:00:00Z","2026-06-23T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Takahashi","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-076/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-28T10:00:00Z","2026-06-28T10:00:00Z","Manual YubiKey Escrow Procedure","Yuki Santos","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-077/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-14T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Ananya Lin","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-078/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-11T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Novak","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-079/credentials","TLS Private Key","microservice-runtime-v10",90,"2026-05-15T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Patel","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-080/credentials","SSH CA Signing Key","microservice-runtime-v1",90,"2026-05-16T10:00:00Z","2026-06-27T10:00:00Z","Manual YubiKey Escrow Procedure","Ananya Smith","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-081/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-26T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Liam Wong","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-10"
"kv/prod/service-082/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-13T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Nair","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-083/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-13T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Voss","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-084/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-10T10:00:00Z","2026-06-14T10:00:00Z","Manual YubiKey Escrow Procedure","Marcus Novak","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-085/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-22T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Aris Silva","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-086/credentials","TLS Private Key","microservice-runtime-v7",90,"2026-05-03T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Liam O'Connor","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-087/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-02T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Dominic Thorne","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-088/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-19T10:00:00Z","2026-06-22T10:00:00Z","Manual YubiKey Escrow Procedure","Mina Novak","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-089/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-25T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Hale","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-090/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-20T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Chen","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-10"
"kv/prod/service-091/credentials","AWS IAM Credentials","microservice-runtime-v2",30,"2026-05-07T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-092/credentials","Database Master Password","microservice-runtime-v3",30,"2026-05-24T10:00:00Z","2026-06-27T10:00:00Z","Manual YubiKey Escrow Procedure","Priya Novak","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-093/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-08T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-094/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-12T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Novak","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-095/credentials","TLS Private Key","microservice-runtime-v6",90,"2026-05-07T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Tanaka","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-096/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-08T10:00:00Z","2026-06-28T10:00:00Z","Manual YubiKey Escrow Procedure","Isla Kim","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-097/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-10T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Thorne","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-098/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-08T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Joshi","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-099/credentials","TLS Private Key","microservice-runtime-v10",90,"2026-05-27T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq Ivanov","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-10"
"kv/prod/service-100/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-18T10:00:00Z","2026-06-21T10:00:00Z","Manual YubiKey Escrow Procedure","Ava Mueller","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-101/credentials","API Bearer Token","microservice-runtime-v2",90,"2026-05-25T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Lin","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-102/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-14T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Smith","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-103/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-03T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Xavier Kim","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-104/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-02T10:00:00Z","2026-06-08T10:00:00Z","Manual YubiKey Escrow Procedure","Olivia Garcia","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-105/credentials","TLS Private Key","microservice-runtime-v6",90,"2026-05-24T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Vance","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-106/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-13T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Nguyen","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-107/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-09T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Joshi","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-108/credentials","API Bearer Token","microservice-runtime-v9",90,"2026-05-14T10:00:00Z","2026-06-25T10:00:00Z","Manual YubiKey Escrow Procedure","Carlos Wong","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-10"
"kv/prod/service-109/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-18T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Dominic Johnson","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-110/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-11T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Kaito Garcia","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-111/credentials","API Bearer Token","microservice-runtime-v2",90,"2026-05-15T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Wong","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-112/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-20T10:00:00Z","2026-06-06T10:00:00Z","Manual YubiKey Escrow Procedure","Olivia Tanaka","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-113/credentials","AWS IAM Credentials","microservice-runtime-v4",30,"2026-05-03T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Noah O'Connor","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-114/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-15T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Kovacs","COMPLIANT_ROTATED","VAULT-PROD-10"
"kv/prod/service-115/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-27T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Mueller","COMPLIANT_ROTATED","VAULT-PROD-10"
