secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-016/credentials","TLS Private Key","microservice-runtime-v7",90,"2026-05-08T10:00:00Z","2026-06-10T10:00:00Z","Manual YubiKey Escrow Procedure","Matteo Zhao","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-017/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-06T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Lucas Nair","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-018/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-03T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Watanabe","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-019/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-19T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Mina Takahashi","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-020/credentials","TLS Private Key","microservice-runtime-v1",90,"2026-05-13T10:00:00Z","2026-06-12T10:00:00Z","Manual YubiKey Escrow Procedure","Marcus Ivanov","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-021/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-22T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Garcia","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-022/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-15T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Kovacs","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-023/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-24T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-024/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-11T10:00:00Z","2026-06-24T10:00:00Z","Manual YubiKey Escrow Procedure","Dominic Thorne","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-025/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-28T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Kim","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-026/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-04T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan Johnson","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-027/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-08T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Olivia Johnson","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-028/credentials","API Bearer Token","microservice-runtime-v9",90,"2026-05-07T10:00:00Z","2026-06-25T10:00:00Z","Manual YubiKey Escrow Procedure","Mei-Ling Novak","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-029/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-15T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Vance","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-030/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-25T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Dubois","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-031/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-04T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Lin","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-032/credentials","AWS IAM Credentials","microservice-runtime-v3",30,"2026-05-25T10:00:00Z","2026-06-12T10:00:00Z","Manual YubiKey Escrow Procedure","Noah Wong","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-033/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-01T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Zoe Tanaka","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-034/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-07T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Kim","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-035/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-25T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Dubois","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-036/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-20T10:00:00Z","2026-06-26T10:00:00Z","Manual YubiKey Escrow Procedure","Hannah Thorne","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-037/credentials","TLS Private Key","microservice-runtime-v8",90,"2026-05-09T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Voss","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-038/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-15T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Dominic Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-039/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-18T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Mina Thorne","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-040/credentials","TLS Private Key","microservice-runtime-v1",90,"2026-05-06T10:00:00Z","2026-06-06T10:00:00Z","Manual YubiKey Escrow Procedure","Matteo Thorne","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-041/credentials","AWS IAM Credentials","microservice-runtime-v2",30,"2026-05-01T10:00:00Z","2026-06-22T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Wong","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-042/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-12T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Moreau","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-043/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-25T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Chen","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-044/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-21T10:00:00Z","2026-06-28T10:00:00Z","Manual YubiKey Escrow Procedure","Mara Hale","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-045/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-18T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Hannah Al-Mansoor","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-046/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-07T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Wong","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-047/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-27T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Chloe Garcia","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-048/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-09T10:00:00Z","2026-06-15T10:00:00Z","Manual YubiKey Escrow Procedure","Mara O'Connor","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-049/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-17T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Soren Kovacs","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-050/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-03T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Hannah Watanabe","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-051/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-10T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Santos","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-052/credentials","Database Master Password","microservice-runtime-v3",30,"2026-05-24T10:00:00Z","2026-06-02T10:00:00Z","Manual YubiKey Escrow Procedure","Devon Kovacs","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-053/credentials","SSH CA Signing Key","microservice-runtime-v4",90,"2026-05-22T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Lars Kovacs","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-054/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-03T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Mina Garcia","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-055/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-20T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Kaito Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-056/credentials","TLS Private Key","microservice-runtime-v7",90,"2026-05-08T10:00:00Z","2026-06-04T10:00:00Z","Manual YubiKey Escrow Procedure","Devon Johnson","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-057/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-04T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Hale","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-058/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-16T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq Mueller","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-059/credentials","TLS Private Key","microservice-runtime-v10",90,"2026-05-16T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Novak","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-060/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-01T10:00:00Z","2026-06-17T10:00:00Z","Manual YubiKey Escrow Procedure","Gabriel Kim","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-061/credentials","API Bearer Token","microservice-runtime-v2",90,"2026-05-19T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Nguyen","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-062/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-18T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan O'Connor","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-063/credentials","SSH CA Signing Key","microservice-runtime-v4",90,"2026-05-01T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Aisha Patel","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-064/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-17T10:00:00Z","2026-06-20T10:00:00Z","Manual YubiKey Escrow Procedure","Mara Smith","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-065/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-12T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Sarah Tanaka","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-066/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-12T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Lars Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-067/credentials","AWS IAM Credentials","microservice-runtime-v8",30,"2026-05-08T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Marcus Silva","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-068/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-04T10:00:00Z","2026-06-12T10:00:00Z","Manual YubiKey Escrow Procedure","Siddharth Nguyen","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-069/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-14T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Mara Silva","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-070/credentials","SSH CA Signing Key","microservice-runtime-v1",90,"2026-05-01T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan Hale","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-071/credentials","AWS IAM Credentials","microservice-runtime-v2",30,"2026-05-07T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Smith","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-072/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-15T10:00:00Z","2026-06-24T10:00:00Z","Manual YubiKey Escrow Procedure","Elena Wong","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-073/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-13T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Dubois","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-074/credentials","TLS Private Key","microservice-runtime-v5",90,"2026-05-28T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Dubois","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-075/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-07T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Garcia","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-076/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-26T10:00:00Z","2026-06-19T10:00:00Z","Manual YubiKey Escrow Procedure","Lucas Hale","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-077/credentials","TLS Private Key","microservice-runtime-v8",90,"2026-05-28T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Ananya Hale","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-078/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-21T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Ananya Johnson","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-079/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-25T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Zhao","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-080/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-06T10:00:00Z","2026-06-02T10:00:00Z","Manual YubiKey Escrow Procedure","Ananya Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-081/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-28T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Ivanov","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-082/credentials","Database Master Password","microservice-runtime-v3",30,"2026-05-06T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Moreau","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-083/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-26T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-084/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-28T10:00:00Z","2026-06-17T10:00:00Z","Manual YubiKey Escrow Procedure","Noah Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-085/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-27T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Soren Lin","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-086/credentials","TLS Private Key","microservice-runtime-v7",90,"2026-05-25T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Wong","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-087/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-23T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-088/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-26T10:00:00Z","2026-06-15T10:00:00Z","Manual YubiKey Escrow Procedure","Fatima Kovacs","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-089/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-26T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Ivanov","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-090/credentials","TLS Private Key","microservice-runtime-v1",90,"2026-05-01T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Fatima O'Connor","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-091/credentials","AWS IAM Credentials","microservice-runtime-v2",30,"2026-05-07T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Dominic Hale","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-092/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-21T10:00:00Z","2026-06-27T10:00:00Z","Manual YubiKey Escrow Procedure","Kaito O'Connor","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-093/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-05T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Johnson","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-094/credentials","AWS IAM Credentials","microservice-runtime-v5",30,"2026-05-06T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Kim","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-095/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-25T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Joshi","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-096/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-22T10:00:00Z","2026-06-08T10:00:00Z","Manual YubiKey Escrow Procedure","Noah Johnson","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-097/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-17T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Watanabe","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-098/credentials","AWS IAM Credentials","microservice-runtime-v9",30,"2026-05-22T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Hale","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-099/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-21T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Voss","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-100/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-28T10:00:00Z","2026-06-25T10:00:00Z","Manual YubiKey Escrow Procedure","Liam Hale","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-101/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-10T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-102/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-22T10:00:00Z","2026-06-23T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Watanabe","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-103/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-11T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Santos","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-104/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-13T10:00:00Z","2026-06-07T10:00:00Z","Manual YubiKey Escrow Procedure","Beatriz Watanabe","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-105/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-13T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Chloe Patel","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-106/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-15T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq Watanabe","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-107/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-28T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Soren Hale","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-108/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-23T10:00:00Z","2026-06-23T10:00:00Z","Manual YubiKey Escrow Procedure","Mina Moreau","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-07"
"kv/prod/service-109/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-03T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Chloe Kim","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-110/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-18T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Xavier Novak","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-111/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-03T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Aris Voss","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-112/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-18T10:00:00Z","2026-06-04T10:00:00Z","Manual YubiKey Escrow Procedure","Beatriz Wong","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-113/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-11T10:00:00Z","2026-06-23T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Joshi","COMPLIANT_ROTATED","VAULT-PROD-07"
"kv/prod/service-114/credentials","TLS Private Key","microservice-runtime-v5",90,"2026-05-21T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Chen","COMPLIANT_ROTATED","VAULT-PROD-07"
