secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-012/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-16T10:00:00Z","2026-06-10T10:00:00Z","Manual YubiKey Escrow Procedure","Ananya Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-013/credentials","AWS IAM Credentials","microservice-runtime-v4",30,"2026-05-21T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Sarah Joshi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-014/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-22T10:00:00Z","2026-06-23T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Smith","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-015/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-09T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Kovacs","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-016/credentials","SSH CA Signing Key","microservice-runtime-v7",90,"2026-05-15T10:00:00Z","2026-06-13T10:00:00Z","Manual YubiKey Escrow Procedure","Yuki Wong","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-017/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-19T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Bhat","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-018/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-22T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Kim","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-019/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-06T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Wong","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-020/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-20T10:00:00Z","2026-06-25T10:00:00Z","Manual YubiKey Escrow Procedure","Kaito Kim","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-021/credentials","TLS Private Key","microservice-runtime-v2",90,"2026-05-23T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Zoe Tanaka","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-022/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-08T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Chloe Joshi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-023/credentials","SSH CA Signing Key","microservice-runtime-v4",90,"2026-05-06T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Lin","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-024/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-16T10:00:00Z","2026-06-22T10:00:00Z","Manual YubiKey Escrow Procedure","Raj Santos","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-025/credentials","TLS Private Key","microservice-runtime-v6",90,"2026-05-28T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Vance","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-026/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-16T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Aisha Kim","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-027/credentials","AWS IAM Credentials","microservice-runtime-v8",30,"2026-05-10T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Ivanov","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-028/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-06T10:00:00Z","2026-06-03T10:00:00Z","Manual YubiKey Escrow Procedure","Matteo Voss","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-029/credentials","TLS Private Key","microservice-runtime-v10",90,"2026-05-26T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Johnson","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-030/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-26T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Nguyen","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-031/credentials","AWS IAM Credentials","microservice-runtime-v2",30,"2026-05-26T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Patel","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-032/credentials","AWS IAM Credentials","microservice-runtime-v3",30,"2026-05-07T10:00:00Z","2026-06-02T10:00:00Z","Manual YubiKey Escrow Procedure","Kaito Nguyen","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-033/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-02T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Tanaka","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-034/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-27T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Thorne","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-035/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-03T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Nguyen","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-036/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-08T10:00:00Z","2026-06-17T10:00:00Z","Manual YubiKey Escrow Procedure","Xavier Wong","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-037/credentials","AWS IAM Credentials","microservice-runtime-v8",30,"2026-05-28T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Dubois","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-038/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-11T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Garcia","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-039/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-04T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Liam Voss","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-040/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-07T10:00:00Z","2026-06-03T10:00:00Z","Manual YubiKey Escrow Procedure","Gabriel Bhat","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-041/credentials","TLS Private Key","microservice-runtime-v2",90,"2026-05-09T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Xavier Voss","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-042/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-13T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Takahashi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-043/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-05T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Nair","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-044/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-11T10:00:00Z","2026-06-03T10:00:00Z","Manual YubiKey Escrow Procedure","Hannah Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-045/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-05T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Zoe O'Connor","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-046/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-27T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Nair","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-047/credentials","TLS Private Key","microservice-runtime-v8",90,"2026-05-06T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Marcus Wong","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-048/credentials","AWS IAM Credentials","microservice-runtime-v9",30,"2026-05-12T10:00:00Z","2026-06-05T10:00:00Z","Manual YubiKey Escrow Procedure","Carlos Joshi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-049/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-26T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-050/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-25T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Mara Dubois","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-051/credentials","TLS Private Key","microservice-runtime-v2",90,"2026-05-12T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Viktor Mueller","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-052/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-21T10:00:00Z","2026-06-16T10:00:00Z","Manual YubiKey Escrow Procedure","Hannah Santos","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-053/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-17T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Liam Kim","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-054/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-11T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Nguyen","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-055/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-14T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Hannah Patel","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-056/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-07T10:00:00Z","2026-06-16T10:00:00Z","Manual YubiKey Escrow Procedure","Viktor Voss","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-057/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-21T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-058/credentials","AWS IAM Credentials","microservice-runtime-v9",30,"2026-05-15T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Santos","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-059/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-14T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Xavier Nair","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-060/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-03T10:00:00Z","2026-06-14T10:00:00Z","Manual YubiKey Escrow Procedure","Gabriel Joshi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-061/credentials","API Bearer Token","microservice-runtime-v2",90,"2026-05-01T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Chen","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-062/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-13T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Hale","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-063/credentials","AWS IAM Credentials","microservice-runtime-v4",30,"2026-05-11T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Santos","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-064/credentials","AWS IAM Credentials","microservice-runtime-v5",30,"2026-05-19T10:00:00Z","2026-06-19T10:00:00Z","Manual YubiKey Escrow Procedure","Kaito Nguyen","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-065/credentials","TLS Private Key","microservice-runtime-v6",90,"2026-05-09T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Vance","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-066/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-03T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Nair","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-067/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-26T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Lars Patel","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-068/credentials","API Bearer Token","microservice-runtime-v9",90,"2026-05-21T10:00:00Z","2026-06-06T10:00:00Z","Manual YubiKey Escrow Procedure","Sophia Kovacs","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-069/credentials","TLS Private Key","microservice-runtime-v10",90,"2026-05-11T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Lin","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-070/credentials","SSH CA Signing Key","microservice-runtime-v1",90,"2026-05-09T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Fatima Nair","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-071/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-21T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Novak","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-072/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-01T10:00:00Z","2026-06-08T10:00:00Z","Manual YubiKey Escrow Procedure","Viktor Ivanov","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-073/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-01T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Aris Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-074/credentials","AWS IAM Credentials","microservice-runtime-v5",30,"2026-05-14T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Lucas Smith","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-075/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-28T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-076/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-10T10:00:00Z","2026-06-11T10:00:00Z","Manual YubiKey Escrow Procedure","Ethan Hale","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-077/credentials","TLS Private Key","microservice-runtime-v8",90,"2026-05-22T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Kim","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-078/credentials","API Bearer Token","microservice-runtime-v9",90,"2026-05-09T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Kaito Bhat","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-079/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-04T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Takahashi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-080/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-04T10:00:00Z","2026-06-26T10:00:00Z","Manual YubiKey Escrow Procedure","Tariq Garcia","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-081/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-14T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Liam Kovacs","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-082/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-04T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Viktor Tanaka","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-083/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-21T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-084/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-09T10:00:00Z","2026-06-19T10:00:00Z","Manual YubiKey Escrow Procedure","Sarah Joshi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-085/credentials","SSH CA Signing Key","microservice-runtime-v6",90,"2026-05-23T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Hale","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-086/credentials","SSH CA Signing Key","microservice-runtime-v7",90,"2026-05-04T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Fatima Joshi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-087/credentials","AWS IAM Credentials","microservice-runtime-v8",30,"2026-05-13T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Garcia","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-088/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-09T10:00:00Z","2026-06-18T10:00:00Z","Manual YubiKey Escrow Procedure","Elena Joshi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-089/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-10T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Silva","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-090/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-12T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Hannah Dubois","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-091/credentials","AWS IAM Credentials","microservice-runtime-v2",30,"2026-05-26T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Hale","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-092/credentials","Database Master Password","microservice-runtime-v3",30,"2026-05-27T10:00:00Z","2026-06-04T10:00:00Z","Manual YubiKey Escrow Procedure","Dominic Joshi","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-093/credentials","SSH CA Signing Key","microservice-runtime-v4",90,"2026-05-15T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Viktor Wong","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-094/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-01T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Silva","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-095/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-03T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq Moreau","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-096/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-05T10:00:00Z","2026-06-10T10:00:00Z","Manual YubiKey Escrow Procedure","Yuki Silva","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-097/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-11T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-098/credentials","AWS IAM Credentials","microservice-runtime-v9",30,"2026-05-05T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Vance","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-099/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-26T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Hale","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-100/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-13T10:00:00Z","2026-06-04T10:00:00Z","Manual YubiKey Escrow Procedure","Kaito Kim","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-101/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-27T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Chloe Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-102/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-13T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-103/credentials","AWS IAM Credentials","microservice-runtime-v4",30,"2026-05-07T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Vance","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-104/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-09T10:00:00Z","2026-06-25T10:00:00Z","Manual YubiKey Escrow Procedure","Xavier Hale","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-105/credentials","TLS Private Key","microservice-runtime-v6",90,"2026-05-09T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Ivanov","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-106/credentials","TLS Private Key","microservice-runtime-v7",90,"2026-05-22T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Priya Nair","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-107/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-26T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Thorne","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-108/credentials","API Bearer Token","microservice-runtime-v9",90,"2026-05-04T10:00:00Z","2026-06-09T10:00:00Z","Manual YubiKey Escrow Procedure","Liam Lin","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-02"
"kv/prod/service-109/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-04T10:00:00Z","2026-06-06T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Nair","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-110/credentials","TLS Private Key","microservice-runtime-v1",90,"2026-05-17T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Soren Zhao","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-111/credentials","AWS IAM Credentials","microservice-runtime-v2",30,"2026-05-19T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Hannah Garcia","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-112/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-21T10:00:00Z","2026-06-28T10:00:00Z","Manual YubiKey Escrow Procedure","Lucas Thorne","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-113/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-23T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Elena O'Connor","COMPLIANT_ROTATED","VAULT-PROD-02"
"kv/prod/service-114/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-01T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Soren Vance","COMPLIANT_ROTATED","VAULT-PROD-02"
