incident_id,incident_date,severity_level,primary_root_cause,impacted_service,time_to_detect_mins,time_to_resolve_mins,customer_sla_breached,incident_commander,postmortem_document_url,financial_penalty_usd
INC-2026-07-0012,2026-004-07,"P0 - Critical Outage","Expired TLS Certificate",Expensify Sync,6,162,YES (Credit Issued),"Gabriel Kim",https://wiki.helixforge.internal/postmortems/INC-2026-07-0012.md,30768
INC-2026-07-0013,2026-004-01,"P0 - Critical Outage","Upstream Provider Outage",Workday Single Sign-On,23,147,YES (Credit Issued),"Olivia Vance",https://wiki.helixforge.internal/postmortems/INC-2026-07-0013.md,45488
INC-2026-07-0014,2026-002-12,"P1 - Major Degradation","BGP Route Flapping",Expensify Sync,16,145,NO,"Mina Smith",https://wiki.helixforge.internal/postmortems/INC-2026-07-0014.md,0
INC-2026-07-0015,2026-004-11,"P0 - Critical Outage","Corrupted Vector Index Partition",Search Reranker,21,133,YES (Credit Issued),"Xavier Lindqvist",https://wiki.helixforge.internal/postmortems/INC-2026-07-0015.md,48962
INC-2026-07-0016,2026-001-08,"P1 - Major Degradation","BGP Route Flapping",Expensify Sync,9,177,NO,"Viktor Garcia",https://wiki.helixforge.internal/postmortems/INC-2026-07-0016.md,0
INC-2026-07-0017,2026-002-26,"P2 - Minor Component Issue","Expired TLS Certificate",Search Reranker,8,125,NO,"Elena Vance",https://wiki.helixforge.internal/postmortems/INC-2026-07-0017.md,0
INC-2026-07-0018,2026-005-11,"P1 - Major Degradation","BGP Route Flapping",Workday Single Sign-On,19,73,NO,"Mara Voss",https://wiki.helixforge.internal/postmortems/INC-2026-07-0018.md,0
INC-2026-07-0019,2026-006-07,"P0 - Critical Outage","Upstream Provider Outage",Expensify Sync,14,99,YES (Credit Issued),"Aisha Thorne",https://wiki.helixforge.internal/postmortems/INC-2026-07-0019.md,31077
INC-2026-07-0020,2026-005-20,"P1 - Major Degradation","Expired TLS Certificate",Workday Single Sign-On,11,153,NO,"Noah Tanaka",https://wiki.helixforge.internal/postmortems/INC-2026-07-0020.md,0
INC-2026-07-0021,2026-003-21,"P2 - Minor Component Issue","Upstream Provider Outage",Search Reranker,23,194,NO,"Ava Lin",https://wiki.helixforge.internal/postmortems/INC-2026-07-0021.md,0
INC-2026-07-0022,2026-005-27,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Vector Engine API,25,211,NO,"Sophia Thorne",https://wiki.helixforge.internal/postmortems/INC-2026-07-0022.md,0
INC-2026-07-0023,2026-003-23,"P1 - Major Degradation","Database Connection Pool Exhaustion",Search Reranker,2,156,NO,"Lucas Silva",https://wiki.helixforge.internal/postmortems/INC-2026-07-0023.md,0
INC-2026-07-0024,2026-001-28,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Search Reranker,6,148,NO,"Beatriz Zhao",https://wiki.helixforge.internal/postmortems/INC-2026-07-0024.md,0
INC-2026-07-0025,2026-004-08,"P0 - Critical Outage","BGP Route Flapping",Vector Engine API,20,149,YES (Credit Issued),"Sophia Voss",https://wiki.helixforge.internal/postmortems/INC-2026-07-0025.md,29299
INC-2026-07-0026,2026-005-27,"P0 - Critical Outage","Corrupted Vector Index Partition",Vector Engine API,4,68,YES (Credit Issued),"Carlos Novak",https://wiki.helixforge.internal/postmortems/INC-2026-07-0026.md,21309
INC-2026-07-0027,2026-005-18,"P2 - Minor Component Issue","Upstream Provider Outage",Expensify Sync,17,221,NO,"Elena Lin",https://wiki.helixforge.internal/postmortems/INC-2026-07-0027.md,0
INC-2026-07-0028,2026-003-18,"P2 - Minor Component Issue","Expired TLS Certificate",Workday Single Sign-On,17,47,NO,"Dominic Silva",https://wiki.helixforge.internal/postmortems/INC-2026-07-0028.md,0
INC-2026-07-0029,2026-003-06,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Search Reranker,24,22,NO,"Olivia Silva",https://wiki.helixforge.internal/postmortems/INC-2026-07-0029.md,0
INC-2026-07-0030,2026-004-20,"P2 - Minor Component Issue","BGP Route Flapping",Search Reranker,6,184,NO,"Lars Mueller",https://wiki.helixforge.internal/postmortems/INC-2026-07-0030.md,0
INC-2026-07-0031,2026-005-24,"P2 - Minor Component Issue","Expired TLS Certificate",Workday Single Sign-On,15,118,NO,"Ethan Hale",https://wiki.helixforge.internal/postmortems/INC-2026-07-0031.md,0
INC-2026-07-0032,2026-005-03,"P0 - Critical Outage","Corrupted Vector Index Partition",Expensify Sync,4,234,YES (Credit Issued),"Olivia Mueller",https://wiki.helixforge.internal/postmortems/INC-2026-07-0032.md,48443
INC-2026-07-0033,2026-006-03,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Expensify Sync,23,225,NO,"Raj Hoffmann",https://wiki.helixforge.internal/postmortems/INC-2026-07-0033.md,0
INC-2026-07-0034,2026-002-25,"P1 - Major Degradation","BGP Route Flapping",Search Reranker,6,197,NO,"Mara Takahashi",https://wiki.helixforge.internal/postmortems/INC-2026-07-0034.md,0
INC-2026-07-0035,2026-004-22,"P2 - Minor Component Issue","Upstream Provider Outage",Search Reranker,2,44,NO,"Elena Johnson",https://wiki.helixforge.internal/postmortems/INC-2026-07-0035.md,0
INC-2026-07-0036,2026-003-19,"P2 - Minor Component Issue","BGP Route Flapping",Workday Single Sign-On,10,150,NO,"Mei-Ling Kim",https://wiki.helixforge.internal/postmortems/INC-2026-07-0036.md,0
INC-2026-07-0037,2026-003-04,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Search Reranker,13,127,NO,"Siddharth Patel",https://wiki.helixforge.internal/postmortems/INC-2026-07-0037.md,0
INC-2026-07-0038,2026-001-16,"P2 - Minor Component Issue","Upstream Provider Outage",Vector Engine API,22,170,NO,"Devon Lin",https://wiki.helixforge.internal/postmortems/INC-2026-07-0038.md,0
INC-2026-07-0039,2026-003-23,"P1 - Major Degradation","Database Connection Pool Exhaustion",Expensify Sync,25,55,NO,"Siddharth Kim",https://wiki.helixforge.internal/postmortems/INC-2026-07-0039.md,0
INC-2026-07-0040,2026-002-02,"P2 - Minor Component Issue","Expired TLS Certificate",Expensify Sync,19,195,NO,"Mara Hale",https://wiki.helixforge.internal/postmortems/INC-2026-07-0040.md,0
INC-2026-07-0041,2026-006-04,"P1 - Major Degradation","BGP Route Flapping",Workday Single Sign-On,11,189,NO,"Xavier Silva",https://wiki.helixforge.internal/postmortems/INC-2026-07-0041.md,0
INC-2026-07-0042,2026-002-05,"P0 - Critical Outage","Corrupted Vector Index Partition",Workday Single Sign-On,17,82,YES (Credit Issued),"Viktor Takahashi",https://wiki.helixforge.internal/postmortems/INC-2026-07-0042.md,25640
INC-2026-07-0043,2026-006-18,"P2 - Minor Component Issue","Slurm GPU Out of Memory",Vector Engine API,13,61,NO,"Carlos Al-Mansoor",https://wiki.helixforge.internal/postmortems/INC-2026-07-0043.md,0
INC-2026-07-0044,2026-005-17,"P0 - Critical Outage","Upstream Provider Outage",Vector Engine API,6,237,YES (Credit Issued),"Dominic Nair",https://wiki.helixforge.internal/postmortems/INC-2026-07-0044.md,14593
INC-2026-07-0045,2026-004-23,"P1 - Major Degradation","Slurm GPU Out of Memory",Vector Engine API,13,37,NO,"Siddharth O'Connor",https://wiki.helixforge.internal/postmortems/INC-2026-07-0045.md,0
INC-2026-07-0046,2026-004-15,"P0 - Critical Outage","Database Connection Pool Exhaustion",Expensify Sync,8,195,YES (Credit Issued),"Yuki Moreau",https://wiki.helixforge.internal/postmortems/INC-2026-07-0046.md,37438
INC-2026-07-0047,2026-003-15,"P2 - Minor Component Issue","Expired TLS Certificate",Expensify Sync,22,130,NO,"Tariq Chen",https://wiki.helixforge.internal/postmortems/INC-2026-07-0047.md,0
INC-2026-07-0048,2026-002-08,"P1 - Major Degradation","BGP Route Flapping",Expensify Sync,14,149,NO,"Elena Lin",https://wiki.helixforge.internal/postmortems/INC-2026-07-0048.md,0
INC-2026-07-0049,2026-003-23,"P0 - Critical Outage","Corrupted Vector Index Partition",Workday Single Sign-On,13,29,NO,"Isla Moreau",https://wiki.helixforge.internal/postmortems/INC-2026-07-0049.md,0
INC-2026-07-0050,2026-001-08,"P0 - Critical Outage","Corrupted Vector Index Partition",Expensify Sync,24,148,YES (Credit Issued),"Tariq Silva",https://wiki.helixforge.internal/postmortems/INC-2026-07-0050.md,49865
INC-2026-07-0051,2026-006-26,"P0 - Critical Outage","Upstream Provider Outage",Workday Single Sign-On,9,53,NO,"Ethan Smith",https://wiki.helixforge.internal/postmortems/INC-2026-07-0051.md,0
INC-2026-07-0052,2026-005-09,"P2 - Minor Component Issue","Upstream Provider Outage",Expensify Sync,24,144,NO,"Raj Santos",https://wiki.helixforge.internal/postmortems/INC-2026-07-0052.md,0
INC-2026-07-0053,2026-006-09,"P0 - Critical Outage","Database Connection Pool Exhaustion",Workday Single Sign-On,4,64,YES (Credit Issued),"Carlos Silva",https://wiki.helixforge.internal/postmortems/INC-2026-07-0053.md,24444
INC-2026-07-0054,2026-001-14,"P0 - Critical Outage","Expired TLS Certificate",Search Reranker,16,203,YES (Credit Issued),"Siddharth Voss",https://wiki.helixforge.internal/postmortems/INC-2026-07-0054.md,35983
INC-2026-07-0055,2026-001-20,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Vector Engine API,22,40,NO,"Ananya Tanaka",https://wiki.helixforge.internal/postmortems/INC-2026-07-0055.md,0
INC-2026-07-0056,2026-006-03,"P1 - Major Degradation","Corrupted Vector Index Partition",Search Reranker,10,186,NO,"Aris Voss",https://wiki.helixforge.internal/postmortems/INC-2026-07-0056.md,0
INC-2026-07-0057,2026-003-28,"P1 - Major Degradation","Corrupted Vector Index Partition",Workday Single Sign-On,23,62,NO,"Aisha Johnson",https://wiki.helixforge.internal/postmortems/INC-2026-07-0057.md,0
INC-2026-07-0058,2026-004-26,"P1 - Major Degradation","Database Connection Pool Exhaustion",Vector Engine API,22,186,NO,"Lars Zhao",https://wiki.helixforge.internal/postmortems/INC-2026-07-0058.md,0
INC-2026-07-0059,2026-002-21,"P1 - Major Degradation","BGP Route Flapping",Workday Single Sign-On,23,36,NO,"Ava Joshi",https://wiki.helixforge.internal/postmortems/INC-2026-07-0059.md,0
INC-2026-07-0060,2026-003-13,"P1 - Major Degradation","Expired TLS Certificate",Workday Single Sign-On,16,211,NO,"Liam O'Connor",https://wiki.helixforge.internal/postmortems/INC-2026-07-0060.md,0
INC-2026-07-0061,2026-002-14,"P1 - Major Degradation","Expired TLS Certificate",Search Reranker,14,41,NO,"Siddharth Kovacs",https://wiki.helixforge.internal/postmortems/INC-2026-07-0061.md,0
INC-2026-07-0062,2026-005-01,"P2 - Minor Component Issue","Expired TLS Certificate",Workday Single Sign-On,24,23,NO,"Elena Patel",https://wiki.helixforge.internal/postmortems/INC-2026-07-0062.md,0
INC-2026-07-0063,2026-003-04,"P2 - Minor Component Issue","Expired TLS Certificate",Search Reranker,19,48,NO,"Hannah Nair",https://wiki.helixforge.internal/postmortems/INC-2026-07-0063.md,0
INC-2026-07-0064,2026-002-25,"P1 - Major Degradation","Database Connection Pool Exhaustion",Search Reranker,10,94,NO,"Marcus Smith",https://wiki.helixforge.internal/postmortems/INC-2026-07-0064.md,0
INC-2026-07-0065,2026-001-06,"P0 - Critical Outage","BGP Route Flapping",Vector Engine API,9,164,YES (Credit Issued),"Sophia Vance",https://wiki.helixforge.internal/postmortems/INC-2026-07-0065.md,36950
INC-2026-07-0066,2026-001-21,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Search Reranker,18,176,NO,"Ava Tanaka",https://wiki.helixforge.internal/postmortems/INC-2026-07-0066.md,0
INC-2026-07-0067,2026-001-24,"P2 - Minor Component Issue","Upstream Provider Outage",Workday Single Sign-On,7,127,NO,"Carlos Santos",https://wiki.helixforge.internal/postmortems/INC-2026-07-0067.md,0
INC-2026-07-0068,2026-002-19,"P0 - Critical Outage","Database Connection Pool Exhaustion",Vector Engine API,2,59,NO,"Lucas Garcia",https://wiki.helixforge.internal/postmortems/INC-2026-07-0068.md,0
INC-2026-07-0069,2026-005-23,"P1 - Major Degradation","Database Connection Pool Exhaustion",Vector Engine API,6,88,NO,"Mara Nair",https://wiki.helixforge.internal/postmortems/INC-2026-07-0069.md,0
INC-2026-07-0070,2026-004-27,"P0 - Critical Outage","Database Connection Pool Exhaustion",Expensify Sync,5,143,YES (Credit Issued),"Dmitri Moreau",https://wiki.helixforge.internal/postmortems/INC-2026-07-0070.md,12867
INC-2026-07-0071,2026-001-13,"P1 - Major Degradation","Expired TLS Certificate",Search Reranker,10,136,NO,"Yuki Hale",https://wiki.helixforge.internal/postmortems/INC-2026-07-0071.md,0
INC-2026-07-0072,2026-006-28,"P0 - Critical Outage","Expired TLS Certificate",Vector Engine API,25,64,YES (Credit Issued),"Siddharth Moreau",https://wiki.helixforge.internal/postmortems/INC-2026-07-0072.md,48395
INC-2026-07-0073,2026-006-20,"P2 - Minor Component Issue","BGP Route Flapping",Expensify Sync,12,31,NO,"Ananya Kim",https://wiki.helixforge.internal/postmortems/INC-2026-07-0073.md,0
INC-2026-07-0074,2026-001-27,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Workday Single Sign-On,25,179,NO,"Sophia Tanaka",https://wiki.helixforge.internal/postmortems/INC-2026-07-0074.md,0
INC-2026-07-0075,2026-005-06,"P2 - Minor Component Issue","Expired TLS Certificate",Workday Single Sign-On,7,208,NO,"Tariq Mueller",https://wiki.helixforge.internal/postmortems/INC-2026-07-0075.md,0
INC-2026-07-0076,2026-005-17,"P0 - Critical Outage","Upstream Provider Outage",Workday Single Sign-On,11,100,YES (Credit Issued),"Mina Joshi",https://wiki.helixforge.internal/postmortems/INC-2026-07-0076.md,27468
INC-2026-07-0077,2026-001-03,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Workday Single Sign-On,19,88,NO,"Isla Nair",https://wiki.helixforge.internal/postmortems/INC-2026-07-0077.md,0
INC-2026-07-0078,2026-005-12,"P1 - Major Degradation","Slurm GPU Out of Memory",Search Reranker,6,185,NO,"Mara Silva",https://wiki.helixforge.internal/postmortems/INC-2026-07-0078.md,0
INC-2026-07-0079,2026-003-20,"P0 - Critical Outage","BGP Route Flapping",Search Reranker,10,152,YES (Credit Issued),"Carlos Kim",https://wiki.helixforge.internal/postmortems/INC-2026-07-0079.md,39441
INC-2026-07-0080,2026-005-02,"P1 - Major Degradation","Upstream Provider Outage",Expensify Sync,11,106,NO,"Lars Santos",https://wiki.helixforge.internal/postmortems/INC-2026-07-0080.md,0
INC-2026-07-0081,2026-003-22,"P2 - Minor Component Issue","Upstream Provider Outage",Expensify Sync,10,50,NO,"Lucas Johnson",https://wiki.helixforge.internal/postmortems/INC-2026-07-0081.md,0
INC-2026-07-0082,2026-002-14,"P1 - Major Degradation","BGP Route Flapping",Workday Single Sign-On,7,233,NO,"Chen Kim",https://wiki.helixforge.internal/postmortems/INC-2026-07-0082.md,0
INC-2026-07-0083,2026-002-02,"P2 - Minor Component Issue","Upstream Provider Outage",Vector Engine API,21,191,NO,"Siddharth Mueller",https://wiki.helixforge.internal/postmortems/INC-2026-07-0083.md,0
INC-2026-07-0084,2026-006-24,"P0 - Critical Outage","Upstream Provider Outage",Expensify Sync,21,96,YES (Credit Issued),"Tariq Patel",https://wiki.helixforge.internal/postmortems/INC-2026-07-0084.md,10985
INC-2026-07-0085,2026-003-12,"P0 - Critical Outage","Slurm GPU Out of Memory",Search Reranker,22,35,NO,"Fatima Garcia",https://wiki.helixforge.internal/postmortems/INC-2026-07-0085.md,0
INC-2026-07-0086,2026-004-22,"P1 - Major Degradation","Database Connection Pool Exhaustion",Vector Engine API,22,135,NO,"Raj Smith",https://wiki.helixforge.internal/postmortems/INC-2026-07-0086.md,0
INC-2026-07-0087,2026-002-04,"P2 - Minor Component Issue","Upstream Provider Outage",Workday Single Sign-On,24,118,NO,"Mina Dubois",https://wiki.helixforge.internal/postmortems/INC-2026-07-0087.md,0
INC-2026-07-0088,2026-003-23,"P0 - Critical Outage","BGP Route Flapping",Search Reranker,6,22,NO,"Olivia Novak",https://wiki.helixforge.internal/postmortems/INC-2026-07-0088.md,0
INC-2026-07-0089,2026-004-18,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Expensify Sync,5,60,NO,"Beatriz Chen",https://wiki.helixforge.internal/postmortems/INC-2026-07-0089.md,0
INC-2026-07-0090,2026-003-16,"P0 - Critical Outage","Upstream Provider Outage",Search Reranker,17,68,YES (Credit Issued),"Devon Ivanov",https://wiki.helixforge.internal/postmortems/INC-2026-07-0090.md,44041
INC-2026-07-0091,2026-002-02,"P0 - Critical Outage","BGP Route Flapping",Vector Engine API,8,170,YES (Credit Issued),"Mara Thorne",https://wiki.helixforge.internal/postmortems/INC-2026-07-0091.md,17168
INC-2026-07-0092,2026-001-18,"P0 - Critical Outage","BGP Route Flapping",Search Reranker,19,63,YES (Credit Issued),"Liam Chen",https://wiki.helixforge.internal/postmortems/INC-2026-07-0092.md,22930
INC-2026-07-0093,2026-005-27,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Vector Engine API,12,49,NO,"Chloe Lin",https://wiki.helixforge.internal/postmortems/INC-2026-07-0093.md,0
INC-2026-07-0094,2026-004-17,"P2 - Minor Component Issue","Database Connection Pool Exhaustion",Workday Single Sign-On,13,93,NO,"Elena Thorne",https://wiki.helixforge.internal/postmortems/INC-2026-07-0094.md,0
INC-2026-07-0095,2026-004-06,"P2 - Minor Component Issue","Slurm GPU Out of Memory",Search Reranker,21,110,NO,"Chen Bhat",https://wiki.helixforge.internal/postmortems/INC-2026-07-0095.md,0
INC-2026-07-0096,2026-002-17,"P1 - Major Degradation","BGP Route Flapping",Workday Single Sign-On,20,42,NO,"Zoe Wong",https://wiki.helixforge.internal/postmortems/INC-2026-07-0096.md,0
INC-2026-07-0097,2026-002-06,"P2 - Minor Component Issue","Upstream Provider Outage",Vector Engine API,13,160,NO,"Ava Johnson",https://wiki.helixforge.internal/postmortems/INC-2026-07-0097.md,0
INC-2026-07-0098,2026-006-17,"P0 - Critical Outage","Corrupted Vector Index Partition",Vector Engine API,24,115,YES (Credit Issued),"Mei-Ling Watanabe",https://wiki.helixforge.internal/postmortems/INC-2026-07-0098.md,31585
INC-2026-07-0099,2026-003-09,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Search Reranker,7,87,NO,"Noah Zhao",https://wiki.helixforge.internal/postmortems/INC-2026-07-0099.md,0
INC-2026-07-0100,2026-004-13,"P0 - Critical Outage","Slurm GPU Out of Memory",Workday Single Sign-On,7,173,YES (Credit Issued),"Aisha Takahashi",https://wiki.helixforge.internal/postmortems/INC-2026-07-0100.md,20078
INC-2026-07-0101,2026-002-01,"P2 - Minor Component Issue","BGP Route Flapping",Vector Engine API,5,210,NO,"Chloe Ivanov",https://wiki.helixforge.internal/postmortems/INC-2026-07-0101.md,0
INC-2026-07-0102,2026-001-02,"P0 - Critical Outage","Corrupted Vector Index Partition",Vector Engine API,21,133,YES (Credit Issued),"Devon Novak",https://wiki.helixforge.internal/postmortems/INC-2026-07-0102.md,40091
INC-2026-07-0103,2026-006-02,"P1 - Major Degradation","Upstream Provider Outage",Search Reranker,2,61,NO,"Kaito Lin",https://wiki.helixforge.internal/postmortems/INC-2026-07-0103.md,0
INC-2026-07-0104,2026-005-07,"P1 - Major Degradation","BGP Route Flapping",Vector Engine API,13,88,NO,"Ethan Mueller",https://wiki.helixforge.internal/postmortems/INC-2026-07-0104.md,0
INC-2026-07-0105,2026-002-25,"P1 - Major Degradation","Corrupted Vector Index Partition",Expensify Sync,4,111,NO,"Liam Smith",https://wiki.helixforge.internal/postmortems/INC-2026-07-0105.md,0
INC-2026-07-0106,2026-002-27,"P1 - Major Degradation","Database Connection Pool Exhaustion",Vector Engine API,13,41,NO,"Kaito Joshi",https://wiki.helixforge.internal/postmortems/INC-2026-07-0106.md,0
INC-2026-07-0107,2026-006-28,"P0 - Critical Outage","Expired TLS Certificate",Vector Engine API,12,77,YES (Credit Issued),"Siddharth Lin",https://wiki.helixforge.internal/postmortems/INC-2026-07-0107.md,32655
INC-2026-07-0108,2026-006-11,"P1 - Major Degradation","Database Connection Pool Exhaustion",Workday Single Sign-On,14,160,NO,"Dmitri Lin",https://wiki.helixforge.internal/postmortems/INC-2026-07-0108.md,0
INC-2026-07-0109,2026-005-25,"P0 - Critical Outage","Corrupted Vector Index Partition",Search Reranker,25,162,YES (Credit Issued),"Ethan Lindqvist",https://wiki.helixforge.internal/postmortems/INC-2026-07-0109.md,17542
INC-2026-07-0110,2026-006-07,"P1 - Major Degradation","Database Connection Pool Exhaustion",Expensify Sync,9,182,NO,"Chloe Smith",https://wiki.helixforge.internal/postmortems/INC-2026-07-0110.md,0
INC-2026-07-0111,2026-005-03,"P1 - Major Degradation","Upstream Provider Outage",Search Reranker,24,215,NO,"Dominic Kovacs",https://wiki.helixforge.internal/postmortems/INC-2026-07-0111.md,0
INC-2026-07-0112,2026-005-08,"P0 - Critical Outage","Expired TLS Certificate",Expensify Sync,11,88,YES (Credit Issued),"Devon Dubois",https://wiki.helixforge.internal/postmortems/INC-2026-07-0112.md,30960
INC-2026-07-0113,2026-003-25,"P2 - Minor Component Issue","Corrupted Vector Index Partition",Search Reranker,23,55,NO,"Aris Kim",https://wiki.helixforge.internal/postmortems/INC-2026-07-0113.md,0
INC-2026-07-0114,2026-004-01,"P0 - Critical Outage","Corrupted Vector Index Partition",Search Reranker,15,161,YES (Credit Issued),"Viktor Lin",https://wiki.helixforge.internal/postmortems/INC-2026-07-0114.md,12813
INC-2026-07-0115,2026-005-25,"P1 - Major Degradation","Slurm GPU Out of Memory",Workday Single Sign-On,15,29,NO,"Matteo Hoffmann",https://wiki.helixforge.internal/postmortems/INC-2026-07-0115.md,0
INC-2026-07-0116,2026-005-17,"P2 - Minor Component Issue","Expired TLS Certificate",Workday Single Sign-On,23,60,NO,"Mei-Ling Silva",https://wiki.helixforge.internal/postmortems/INC-2026-07-0116.md,0
INC-2026-07-0117,2026-004-10,"P0 - Critical Outage","Database Connection Pool Exhaustion",Search Reranker,24,178,YES (Credit Issued),"Ananya Dubois",https://wiki.helixforge.internal/postmortems/INC-2026-07-0117.md,20179
INC-2026-07-0118,2026-003-25,"P2 - Minor Component Issue","Expired TLS Certificate",Vector Engine API,11,166,NO,"Hannah Garcia",https://wiki.helixforge.internal/postmortems/INC-2026-07-0118.md,0
INC-2026-07-0119,2026-003-06,"P1 - Major Degradation","Upstream Provider Outage",Expensify Sync,19,27,NO,"Carlos Smith",https://wiki.helixforge.internal/postmortems/INC-2026-07-0119.md,0
