secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-025/credentials","SSH CA Signing Key","microservice-runtime-v6",90,"2026-05-16T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Viktor Watanabe","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-026/credentials","TLS Private Key","microservice-runtime-v7",90,"2026-05-02T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-027/credentials","AWS IAM Credentials","microservice-runtime-v8",30,"2026-05-13T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Garcia","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-028/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-27T10:00:00Z","2026-06-03T10:00:00Z","Manual YubiKey Escrow Procedure","Gabriel Smith","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-029/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-12T10:00:00Z","2026-06-22T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Novak","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-030/credentials","TLS Private Key","microservice-runtime-v1",90,"2026-05-26T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan Patel","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-031/credentials","API Bearer Token","microservice-runtime-v2",90,"2026-05-22T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Liam Nguyen","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-032/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-05T10:00:00Z","2026-06-09T10:00:00Z","Manual YubiKey Escrow Procedure","Ananya Chen","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-033/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-14T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Ivanov","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-034/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-18T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Dubois","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-035/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-05T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-036/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-22T10:00:00Z","2026-06-13T10:00:00Z","Manual YubiKey Escrow Procedure","Ava Lin","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-037/credentials","TLS Private Key","microservice-runtime-v8",90,"2026-05-03T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Zoe Nair","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-038/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-23T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Joshi","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-039/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-28T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Aris Wong","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-040/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-06T10:00:00Z","2026-06-01T10:00:00Z","Manual YubiKey Escrow Procedure","Marcus Vance","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-041/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-01T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-042/credentials","Database Master Password","microservice-runtime-v3",30,"2026-05-28T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Xavier Kovacs","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-043/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-22T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Wong","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-044/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-14T10:00:00Z","2026-06-04T10:00:00Z","Manual YubiKey Escrow Procedure","Liam Dubois","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-045/credentials","TLS Private Key","microservice-runtime-v6",90,"2026-05-18T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Chloe Watanabe","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-046/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-17T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Chen","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-047/credentials","AWS IAM Credentials","microservice-runtime-v8",30,"2026-05-17T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Marcus Voss","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-048/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-28T10:00:00Z","2026-06-05T10:00:00Z","Manual YubiKey Escrow Procedure","Aris Garcia","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-049/credentials","TLS Private Key","microservice-runtime-v10",90,"2026-05-01T10:00:00Z","2026-06-22T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Novak","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-050/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-16T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Lin","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-051/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-18T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Zhao","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-052/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-07T10:00:00Z","2026-06-08T10:00:00Z","Manual YubiKey Escrow Procedure","Mei-Ling Nguyen","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-053/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-08T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Liam Nair","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-054/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-27T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri Joshi","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-055/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-01T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Aris Nair","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-056/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-15T10:00:00Z","2026-06-15T10:00:00Z","Manual YubiKey Escrow Procedure","Ava Bhat","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-057/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-08T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Viktor O'Connor","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-058/credentials","AWS IAM Credentials","microservice-runtime-v9",30,"2026-05-09T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Aris Garcia","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-059/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-26T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Watanabe","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-060/credentials","SSH CA Signing Key","microservice-runtime-v1",90,"2026-05-18T10:00:00Z","2026-06-18T10:00:00Z","Manual YubiKey Escrow Procedure","Mara Kim","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-061/credentials","API Bearer Token","microservice-runtime-v2",90,"2026-05-25T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Nguyen","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-062/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-06T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Marcus Patel","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-063/credentials","AWS IAM Credentials","microservice-runtime-v4",30,"2026-05-20T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Al-Mansoor","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-064/credentials","TLS Private Key","microservice-runtime-v5",90,"2026-05-10T10:00:00Z","2026-06-24T10:00:00Z","Manual YubiKey Escrow Procedure","Hannah Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-065/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-01T10:00:00Z","2026-06-10T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-066/credentials","SSH CA Signing Key","microservice-runtime-v7",90,"2026-05-15T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Sarah Johnson","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-067/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-01T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Nair","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-068/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-09T10:00:00Z","2026-06-04T10:00:00Z","Manual YubiKey Escrow Procedure","Liam Moreau","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-069/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-18T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Marcus Nair","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-070/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-01T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Voss","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-071/credentials","AWS IAM Credentials","microservice-runtime-v2",30,"2026-05-12T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq Johnson","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-072/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-18T10:00:00Z","2026-06-01T10:00:00Z","Manual YubiKey Escrow Procedure","Priya Kovacs","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-073/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-02T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Xavier Silva","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-074/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-26T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Chloe Thorne","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-075/credentials","SSH CA Signing Key","microservice-runtime-v6",90,"2026-05-13T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Xavier Wong","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-076/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-26T10:00:00Z","2026-06-20T10:00:00Z","Manual YubiKey Escrow Procedure","Aisha O'Connor","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-077/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-10T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Hale","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-078/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-16T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Olivia Santos","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-079/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-22T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Marcus Nguyen","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-080/credentials","SSH CA Signing Key","microservice-runtime-v1",90,"2026-05-11T10:00:00Z","2026-06-16T10:00:00Z","Manual YubiKey Escrow Procedure","Viktor Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-081/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-17T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Mina Nguyen","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-082/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-13T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Kaito Smith","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-083/credentials","SSH CA Signing Key","microservice-runtime-v4",90,"2026-05-12T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Moreau","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-084/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-04T10:00:00Z","2026-06-18T10:00:00Z","Manual YubiKey Escrow Procedure","Elena Kim","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-085/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-17T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Bhat","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-086/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-17T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Dominic Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-087/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-23T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Bhat","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-088/credentials","API Bearer Token","microservice-runtime-v9",90,"2026-05-18T10:00:00Z","2026-06-17T10:00:00Z","Manual YubiKey Escrow Procedure","Priya Kovacs","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-089/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-22T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Yuki Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-090/credentials","Database Master Password","microservice-runtime-v1",30,"2026-05-04T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Lucas Wong","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-091/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-16T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Takahashi","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-092/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-01T10:00:00Z","2026-06-04T10:00:00Z","Manual YubiKey Escrow Procedure","Elena Dubois","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-093/credentials","AWS IAM Credentials","microservice-runtime-v4",30,"2026-05-21T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Soren Zhao","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-094/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-22T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Wong","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-095/credentials","AWS IAM Credentials","microservice-runtime-v6",30,"2026-05-24T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Olivia Patel","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-096/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-12T10:00:00Z","2026-06-18T10:00:00Z","Manual YubiKey Escrow Procedure","Carlos Kovacs","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-097/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-27T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Hale","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-098/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-08T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-099/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-24T10:00:00Z","2026-06-15T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Kim","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-100/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-13T10:00:00Z","2026-06-27T10:00:00Z","Manual YubiKey Escrow Procedure","Devon Novak","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-101/credentials","API Bearer Token","microservice-runtime-v2",90,"2026-05-02T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Bhat","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-102/credentials","AWS IAM Credentials","microservice-runtime-v3",30,"2026-05-20T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Garcia","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-103/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-04T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Voss","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-104/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-26T10:00:00Z","2026-06-11T10:00:00Z","Manual YubiKey Escrow Procedure","Yuki Voss","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-105/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-21T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Santos","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-106/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-08T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Novak","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-107/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-23T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Hannah Dubois","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-108/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-24T10:00:00Z","2026-06-02T10:00:00Z","Manual YubiKey Escrow Procedure","Aris Watanabe","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-08"
"kv/prod/service-109/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-04T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Aris Garcia","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-110/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-28T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Tanaka","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-111/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-06T10:00:00Z","2026-06-04T10:00:00Z","Automated HashiCorp Vault Plugin","Hannah Santos","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-112/credentials","AWS IAM Credentials","microservice-runtime-v3",30,"2026-05-16T10:00:00Z","2026-06-10T10:00:00Z","Manual YubiKey Escrow Procedure","Sarah Ivanov","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-113/credentials","SSH CA Signing Key","microservice-runtime-v4",90,"2026-05-19T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Lars Santos","COMPLIANT_ROTATED","VAULT-PROD-08"
"kv/prod/service-114/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-09T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Devon Dubois","COMPLIANT_ROTATED","VAULT-PROD-08"
