secret_path,secret_type,target_service,rotation_frequency_days,last_rotated_timestamp,next_rotation_due,rotation_mechanism,rotation_lead,audit_status,vault_cluster_id
"kv/prod/service-038/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-25T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Marcus Lin","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-039/credentials","Database Master Password","microservice-runtime-v10",30,"2026-05-28T10:00:00Z","2026-06-03T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-040/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-02T10:00:00Z","2026-06-19T10:00:00Z","Manual YubiKey Escrow Procedure","Mara Novak","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-041/credentials","AWS IAM Credentials","microservice-runtime-v2",30,"2026-05-02T10:00:00Z","2026-06-23T10:00:00Z","Automated HashiCorp Vault Plugin","Sophia Lindqvist","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-042/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-09T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Watanabe","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-043/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-17T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Zhao","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-044/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-26T10:00:00Z","2026-06-07T10:00:00Z","Manual YubiKey Escrow Procedure","Sarah Novak","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-045/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-24T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Lucas Wong","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-046/credentials","SSH CA Signing Key","microservice-runtime-v7",90,"2026-05-08T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Joshi","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-047/credentials","TLS Private Key","microservice-runtime-v8",90,"2026-05-19T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Xavier Dubois","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-048/credentials","API Bearer Token","microservice-runtime-v9",90,"2026-05-10T10:00:00Z","2026-06-16T10:00:00Z","Manual YubiKey Escrow Procedure","Aris Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-049/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-04T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq Silva","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-050/credentials","TLS Private Key","microservice-runtime-v1",90,"2026-05-17T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Raj O'Connor","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-051/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-05T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Aisha Moreau","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-052/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-13T10:00:00Z","2026-06-08T10:00:00Z","Manual YubiKey Escrow Procedure","Sarah Lin","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-053/credentials","TLS Private Key","microservice-runtime-v4",90,"2026-05-18T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Silva","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-054/credentials","AWS IAM Credentials","microservice-runtime-v5",30,"2026-05-19T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Garcia","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-055/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-07T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Voss","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-056/credentials","SSH CA Signing Key","microservice-runtime-v7",90,"2026-05-05T10:00:00Z","2026-06-14T10:00:00Z","Manual YubiKey Escrow Procedure","Olivia Hale","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-057/credentials","TLS Private Key","microservice-runtime-v8",90,"2026-05-17T10:00:00Z","2026-06-05T10:00:00Z","Automated HashiCorp Vault Plugin","Aisha Hale","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-058/credentials","AWS IAM Credentials","microservice-runtime-v9",30,"2026-05-26T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Vance","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-059/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-25T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Xavier Smith","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-060/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-03T10:00:00Z","2026-06-22T10:00:00Z","Manual YubiKey Escrow Procedure","Mei-Ling Joshi","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-061/credentials","Database Master Password","microservice-runtime-v2",30,"2026-05-24T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan Zhao","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-062/credentials","API Bearer Token","microservice-runtime-v3",90,"2026-05-04T10:00:00Z","2026-06-11T10:00:00Z","Automated HashiCorp Vault Plugin","Olivia Dubois","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-063/credentials","SSH CA Signing Key","microservice-runtime-v4",90,"2026-05-28T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Isla Moreau","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-064/credentials","API Bearer Token","microservice-runtime-v5",90,"2026-05-27T10:00:00Z","2026-06-08T10:00:00Z","Manual YubiKey Escrow Procedure","Isla Voss","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-065/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-04T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Raj Joshi","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-066/credentials","Database Master Password","microservice-runtime-v7",30,"2026-05-27T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Sarah Bhat","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-067/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-09T10:00:00Z","2026-06-02T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Santos","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-068/credentials","TLS Private Key","microservice-runtime-v9",90,"2026-05-08T10:00:00Z","2026-06-03T10:00:00Z","Manual YubiKey Escrow Procedure","Dominic Hale","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-069/credentials","SSH CA Signing Key","microservice-runtime-v10",90,"2026-05-12T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Lars Mueller","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-070/credentials","TLS Private Key","microservice-runtime-v1",90,"2026-05-13T10:00:00Z","2026-06-20T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Novak","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-071/credentials","API Bearer Token","microservice-runtime-v2",90,"2026-05-11T10:00:00Z","2026-06-22T10:00:00Z","Automated HashiCorp Vault Plugin","Ananya Watanabe","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-072/credentials","AWS IAM Credentials","microservice-runtime-v3",30,"2026-05-03T10:00:00Z","2026-06-11T10:00:00Z","Manual YubiKey Escrow Procedure","Chloe Patel","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-073/credentials","Database Master Password","microservice-runtime-v4",30,"2026-05-22T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Matteo Nair","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-074/credentials","SSH CA Signing Key","microservice-runtime-v5",90,"2026-05-24T10:00:00Z","2026-06-28T10:00:00Z","Automated HashiCorp Vault Plugin","Chen Bhat","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-075/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-15T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Olivia Nair","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-076/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-24T10:00:00Z","2026-06-11T10:00:00Z","Manual YubiKey Escrow Procedure","Mina Silva","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-077/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-26T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Gabriel Voss","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-078/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-19T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Kaito Ivanov","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-079/credentials","TLS Private Key","microservice-runtime-v10",90,"2026-05-23T10:00:00Z","2026-06-25T10:00:00Z","Automated HashiCorp Vault Plugin","Carlos Kim","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-080/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-04T10:00:00Z","2026-06-18T10:00:00Z","Manual YubiKey Escrow Procedure","Beatriz Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-081/credentials","API Bearer Token","microservice-runtime-v2",90,"2026-05-15T10:00:00Z","2026-06-23T10:00:00Z","Automated HashiCorp Vault Plugin","Aris Garcia","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-082/credentials","SSH CA Signing Key","microservice-runtime-v3",90,"2026-05-09T10:00:00Z","2026-06-21T10:00:00Z","Automated HashiCorp Vault Plugin","Aisha Vance","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-083/credentials","AWS IAM Credentials","microservice-runtime-v4",30,"2026-05-12T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Mara Lin","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-084/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-23T10:00:00Z","2026-06-16T10:00:00Z","Manual YubiKey Escrow Procedure","Elena Joshi","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-085/credentials","Database Master Password","microservice-runtime-v6",30,"2026-05-13T10:00:00Z","2026-06-13T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan Voss","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-086/credentials","API Bearer Token","microservice-runtime-v7",90,"2026-05-21T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Hoffmann","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-087/credentials","Database Master Password","microservice-runtime-v8",30,"2026-05-09T10:00:00Z","2026-06-09T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Chen","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-088/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-19T10:00:00Z","2026-06-25T10:00:00Z","Manual YubiKey Escrow Procedure","Yuki Watanabe","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-089/credentials","TLS Private Key","microservice-runtime-v10",90,"2026-05-12T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Vance","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-090/credentials","API Bearer Token","microservice-runtime-v1",90,"2026-05-05T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Elena Patel","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-091/credentials","TLS Private Key","microservice-runtime-v2",90,"2026-05-05T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Fatima Bhat","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-092/credentials","TLS Private Key","microservice-runtime-v3",90,"2026-05-23T10:00:00Z","2026-06-21T10:00:00Z","Manual YubiKey Escrow Procedure","Lars Dubois","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-093/credentials","API Bearer Token","microservice-runtime-v4",90,"2026-05-14T10:00:00Z","2026-06-22T10:00:00Z","Automated HashiCorp Vault Plugin","Soren Smith","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-094/credentials","AWS IAM Credentials","microservice-runtime-v5",30,"2026-05-06T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Mara Nair","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-095/credentials","TLS Private Key","microservice-runtime-v6",90,"2026-05-14T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Zoe Kovacs","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-096/credentials","TLS Private Key","microservice-runtime-v7",90,"2026-05-08T10:00:00Z","2026-06-02T10:00:00Z","Manual YubiKey Escrow Procedure","Aisha Hale","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-097/credentials","API Bearer Token","microservice-runtime-v8",90,"2026-05-26T10:00:00Z","2026-06-24T10:00:00Z","Automated HashiCorp Vault Plugin","Kaito Nguyen","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-098/credentials","SSH CA Signing Key","microservice-runtime-v9",90,"2026-05-07T10:00:00Z","2026-06-17T10:00:00Z","Automated HashiCorp Vault Plugin","Siddharth Garcia","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-099/credentials","API Bearer Token","microservice-runtime-v10",90,"2026-05-28T10:00:00Z","2026-06-01T10:00:00Z","Automated HashiCorp Vault Plugin","Beatriz Bhat","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-100/credentials","SSH CA Signing Key","microservice-runtime-v1",90,"2026-05-23T10:00:00Z","2026-06-07T10:00:00Z","Manual YubiKey Escrow Procedure","Mina Al-Mansoor","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-101/credentials","SSH CA Signing Key","microservice-runtime-v2",90,"2026-05-21T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Ethan Zhao","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-102/credentials","Database Master Password","microservice-runtime-v3",30,"2026-05-07T10:00:00Z","2026-06-18T10:00:00Z","Automated HashiCorp Vault Plugin","Dmitri O'Connor","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-103/credentials","SSH CA Signing Key","microservice-runtime-v4",90,"2026-05-05T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Noah Chen","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-104/credentials","AWS IAM Credentials","microservice-runtime-v5",30,"2026-05-24T10:00:00Z","2026-06-16T10:00:00Z","Manual YubiKey Escrow Procedure","Marcus Nair","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-105/credentials","API Bearer Token","microservice-runtime-v6",90,"2026-05-07T10:00:00Z","2026-06-16T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Vance","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-106/credentials","AWS IAM Credentials","microservice-runtime-v7",30,"2026-05-18T10:00:00Z","2026-06-14T10:00:00Z","Automated HashiCorp Vault Plugin","Mei-Ling Santos","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-107/credentials","SSH CA Signing Key","microservice-runtime-v8",90,"2026-05-07T10:00:00Z","2026-06-19T10:00:00Z","Automated HashiCorp Vault Plugin","Tariq O'Connor","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-108/credentials","Database Master Password","microservice-runtime-v9",30,"2026-05-09T10:00:00Z","2026-06-21T10:00:00Z","Manual YubiKey Escrow Procedure","Tariq Hoffmann","ROTATION_SCHEDULED_DUE_SOON","VAULT-PROD-06"
"kv/prod/service-109/credentials","AWS IAM Credentials","microservice-runtime-v10",30,"2026-05-05T10:00:00Z","2026-06-27T10:00:00Z","Automated HashiCorp Vault Plugin","Ananya Zhao","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-110/credentials","AWS IAM Credentials","microservice-runtime-v1",30,"2026-05-26T10:00:00Z","2026-06-07T10:00:00Z","Automated HashiCorp Vault Plugin","Soren O'Connor","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-111/credentials","AWS IAM Credentials","microservice-runtime-v2",30,"2026-05-28T10:00:00Z","2026-06-12T10:00:00Z","Automated HashiCorp Vault Plugin","Ananya Tanaka","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-112/credentials","AWS IAM Credentials","microservice-runtime-v3",30,"2026-05-09T10:00:00Z","2026-06-28T10:00:00Z","Manual YubiKey Escrow Procedure","Isla Thorne","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-113/credentials","SSH CA Signing Key","microservice-runtime-v4",90,"2026-05-07T10:00:00Z","2026-06-26T10:00:00Z","Automated HashiCorp Vault Plugin","Liam Tanaka","COMPLIANT_ROTATED","VAULT-PROD-06"
"kv/prod/service-114/credentials","Database Master Password","microservice-runtime-v5",30,"2026-05-05T10:00:00Z","2026-06-08T10:00:00Z","Automated HashiCorp Vault Plugin","Ava Kovacs","COMPLIANT_ROTATED","VAULT-PROD-06"
